"","state","jurisdiction","candidate","county","year","office","party","mode","stage","version","writein","unofficial","source","dataverse","caucus","votes"
"4419","New Hampshire","LEBANON","KOOS","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4420","New Hampshire","LEBANON","KRAUS","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4421","New Hampshire","LEBANON","KRICHEVSKY","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4422","New Hampshire","LEBANON","MOROZ","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"4423","New Hampshire","LEBANON","PATRICK","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",14
"4424","New Hampshire","LEBANON","SANDERS","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1090
"4425","New Hampshire","LEBANON","SCATTER","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4426","New Hampshire","LEBANON","SESTAK","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"4427","New Hampshire","LEBANON","SLOAN","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4428","New Hampshire","LEBANON","STEYER","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",80
"4429","New Hampshire","LEBANON","THISTLE","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"4430","New Hampshire","LEBANON","TORGESEN","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4431","New Hampshire","LEBANON","WARREN","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",740
"4432","New Hampshire","LEBANON","WELLS","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4433","New Hampshire","LEBANON","WILLIAMSON","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"4434","New Hampshire","LEBANON","YANG","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",142
"4435","New Hampshire","LEE","*CORRECTIONS SUBMITTED BY CLERKS","STRAFFORD",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4436","New Hampshire","LEE","BIDEN","STRAFFORD",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",114
"4437","New Hampshire","LEE","BOOKER","STRAFFORD",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"4438","New Hampshire","LEE","BOYD","STRAFFORD",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4439","New Hampshire","LEE","BULLOCK","STRAFFORD",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4440","New Hampshire","LEE","BURKE","STRAFFORD",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4441","New Hampshire","LEE","BUTTIGIEG","STRAFFORD",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",346
"4442","New Hampshire","LEE","CASTRO","STRAFFORD",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4443","New Hampshire","LEE","DE LA FUENTE","STRAFFORD",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4444","New Hampshire","LEE","DELANEY","STRAFFORD",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4445","New Hampshire","LEE","DUNLAP","STRAFFORD",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4446","New Hampshire","LEE","ELLINGER","STRAFFORD",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4447","New Hampshire","LEE","GABBARD","STRAFFORD",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",42
"4448","New Hampshire","LEE","GLEIBERMAN","STRAFFORD",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4449","New Hampshire","LEE","GREENSTEIN","STRAFFORD",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4450","New Hampshire","LEE","HARRIS","STRAFFORD",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"4451","New Hampshire","LEE","HEWES","STRAFFORD",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4452","New Hampshire","LEE","KLOBUCHAR","STRAFFORD",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",341
"4453","New Hampshire","LEE","KOOS","STRAFFORD",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4454","New Hampshire","LEE","KRAUS","STRAFFORD",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4455","New Hampshire","LEE","KRICHEVSKY","STRAFFORD",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4456","New Hampshire","LEE","MOROZ","STRAFFORD",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4457","New Hampshire","LEE","PATRICK","STRAFFORD",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",10
"4458","New Hampshire","LEE","SANDERS","STRAFFORD",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",371
"4459","New Hampshire","LEE","SCATTER","STRAFFORD",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4460","New Hampshire","LEE","SESTAK","STRAFFORD",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4461","New Hampshire","LEE","SLOAN","STRAFFORD",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4462","New Hampshire","LEE","STEYER","STRAFFORD",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",42
"4463","New Hampshire","LEE","THISTLE","STRAFFORD",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4464","New Hampshire","LEE","TORGESEN","STRAFFORD",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4465","New Hampshire","LEE","WARREN","STRAFFORD",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",177
"4466","New Hampshire","LEE","WELLS","STRAFFORD",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4467","New Hampshire","LEE","WILLIAMSON","STRAFFORD",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",3
"4468","New Hampshire","LEE","YANG","STRAFFORD",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",33
"4469","New Hampshire","LEMPSTER","BIDEN","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",12
"4470","New Hampshire","LEMPSTER","BOOKER","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4471","New Hampshire","LEMPSTER","BOYD","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4472","New Hampshire","LEMPSTER","BULLOCK","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4473","New Hampshire","LEMPSTER","BURKE","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4474","New Hampshire","LEMPSTER","BUTTIGIEG","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",35
"4475","New Hampshire","LEMPSTER","CASTRO","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4476","New Hampshire","LEMPSTER","DE LA FUENTE","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4477","New Hampshire","LEMPSTER","DELANEY","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4478","New Hampshire","LEMPSTER","DUNLAP","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4479","New Hampshire","LEMPSTER","ELLINGER","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4480","New Hampshire","LEMPSTER","GABBARD","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",10
"4481","New Hampshire","LEMPSTER","GLEIBERMAN","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4482","New Hampshire","LEMPSTER","GREENSTEIN","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4483","New Hampshire","LEMPSTER","HARRIS","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4484","New Hampshire","LEMPSTER","HEWES","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4485","New Hampshire","LEMPSTER","KLOBUCHAR","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",44
"4486","New Hampshire","LEMPSTER","KOOS","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4487","New Hampshire","LEMPSTER","KRAUS","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4488","New Hampshire","LEMPSTER","KRICHEVSKY","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4489","New Hampshire","LEMPSTER","MOROZ","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4490","New Hampshire","LEMPSTER","PATRICK","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4491","New Hampshire","LEMPSTER","SANDERS","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",60
"4492","New Hampshire","LEMPSTER","SCATTER","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4493","New Hampshire","LEMPSTER","SESTAK","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4494","New Hampshire","LEMPSTER","SLOAN","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4495","New Hampshire","LEMPSTER","STEYER","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",7
"4496","New Hampshire","LEMPSTER","THISTLE","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4497","New Hampshire","LEMPSTER","TORGESEN","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4498","New Hampshire","LEMPSTER","WARREN","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",16
"4499","New Hampshire","LEMPSTER","WELLS","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4500","New Hampshire","LEMPSTER","WILLIAMSON","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4501","New Hampshire","LEMPSTER","YANG","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",12
"4502","New Hampshire","LINCOLN","BIDEN","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",36
"4503","New Hampshire","LINCOLN","BOOKER","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"4504","New Hampshire","LINCOLN","BOYD","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4505","New Hampshire","LINCOLN","BULLOCK","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"4506","New Hampshire","LINCOLN","BURKE","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"4507","New Hampshire","LINCOLN","BUTTIGIEG","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",50
"4508","New Hampshire","LINCOLN","CASTRO","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4509","New Hampshire","LINCOLN","DE LA FUENTE","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4510","New Hampshire","LINCOLN","DELANEY","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4511","New Hampshire","LINCOLN","DUNLAP","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4512","New Hampshire","LINCOLN","ELLINGER","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4513","New Hampshire","LINCOLN","GABBARD","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",9
"4514","New Hampshire","LINCOLN","GLEIBERMAN","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4515","New Hampshire","LINCOLN","GREENSTEIN","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4516","New Hampshire","LINCOLN","HARRIS","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4517","New Hampshire","LINCOLN","HEWES","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"4518","New Hampshire","LINCOLN","KLOBUCHAR","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",50
"4519","New Hampshire","LINCOLN","KOOS","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"4520","New Hampshire","LINCOLN","KRAUS","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4521","New Hampshire","LINCOLN","KRICHEVSKY","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4522","New Hampshire","LINCOLN","MOROZ","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4523","New Hampshire","LINCOLN","PATRICK","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"4524","New Hampshire","LINCOLN","SANDERS","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",81
"4525","New Hampshire","LINCOLN","SCATTER","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4526","New Hampshire","LINCOLN","SESTAK","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4527","New Hampshire","LINCOLN","SLOAN","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4528","New Hampshire","LINCOLN","STEYER","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",14
"4529","New Hampshire","LINCOLN","THISTLE","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"4530","New Hampshire","LINCOLN","TORGESEN","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4531","New Hampshire","LINCOLN","WARREN","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",31
"4532","New Hampshire","LINCOLN","WELLS","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"4533","New Hampshire","LINCOLN","WILLIAMSON","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4534","New Hampshire","LINCOLN","YANG","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",6
"4535","New Hampshire","LISBON","BIDEN","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",20
"4536","New Hampshire","LISBON","BOOKER","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4537","New Hampshire","LISBON","BOYD","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4538","New Hampshire","LISBON","BULLOCK","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"4539","New Hampshire","LISBON","BURKE","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4540","New Hampshire","LISBON","BUTTIGIEG","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",56
"4541","New Hampshire","LISBON","CASTRO","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4542","New Hampshire","LISBON","DE LA FUENTE","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4543","New Hampshire","LISBON","DELANEY","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4544","New Hampshire","LISBON","DUNLAP","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4545","New Hampshire","LISBON","ELLINGER","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"4546","New Hampshire","LISBON","GABBARD","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",4
"4547","New Hampshire","LISBON","GLEIBERMAN","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4548","New Hampshire","LISBON","GREENSTEIN","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4549","New Hampshire","LISBON","HARRIS","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4550","New Hampshire","LISBON","HEWES","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4551","New Hampshire","LISBON","KLOBUCHAR","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",33
"4552","New Hampshire","LISBON","KOOS","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4553","New Hampshire","LISBON","KRAUS","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4554","New Hampshire","LISBON","KRICHEVSKY","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4555","New Hampshire","LISBON","MOROZ","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4556","New Hampshire","LISBON","PATRICK","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4557","New Hampshire","LISBON","SANDERS","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",72
"4558","New Hampshire","LISBON","SCATTER","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4559","New Hampshire","LISBON","SESTAK","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"4560","New Hampshire","LISBON","SLOAN","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4561","New Hampshire","LISBON","STEYER","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",8
"4562","New Hampshire","LISBON","THISTLE","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4563","New Hampshire","LISBON","TORGESEN","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4564","New Hampshire","LISBON","WARREN","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",17
"4565","New Hampshire","LISBON","WELLS","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4566","New Hampshire","LISBON","WILLIAMSON","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4567","New Hampshire","LISBON","YANG","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",6
"4568","New Hampshire","LITCHFIELD","BIDEN","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",4
"4569","New Hampshire","LITCHFIELD","BOOKER","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",158
"4570","New Hampshire","LITCHFIELD","BOYD","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4571","New Hampshire","LITCHFIELD","BULLOCK","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4572","New Hampshire","LITCHFIELD","BURKE","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"4573","New Hampshire","LITCHFIELD","BUTTIGIEG","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"4574","New Hampshire","LITCHFIELD","CASTRO","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",435
"4575","New Hampshire","LITCHFIELD","DE LA FUENTE","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4576","New Hampshire","LITCHFIELD","DELANEY","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4577","New Hampshire","LITCHFIELD","DUNLAP","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4578","New Hampshire","LITCHFIELD","ELLINGER","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4579","New Hampshire","LITCHFIELD","GABBARD","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4580","New Hampshire","LITCHFIELD","GLEIBERMAN","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",77
"4581","New Hampshire","LITCHFIELD","GREENSTEIN","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4582","New Hampshire","LITCHFIELD","HARRIS","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4583","New Hampshire","LITCHFIELD","HEWES","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"4584","New Hampshire","LITCHFIELD","KLOBUCHAR","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4585","New Hampshire","LITCHFIELD","KOOS","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",352
"4586","New Hampshire","LITCHFIELD","KRAUS","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",4
"4587","New Hampshire","LITCHFIELD","KRICHEVSKY","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4588","New Hampshire","LITCHFIELD","MOROZ","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
