"","state","county","mode","votes","candidate","state_po","state_fips","state_cen","state_ic","jurisdiction","year","office","party","stage","writein","unofficial","dataverse","caucus","source","version"
"729","South Carolina","GREENWOOD","INPERSON ABSENTEE","2","CORY BOOKER","SC",45,57,48,"GREENWOOD",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"730","South Carolina","HAMPTON","INPERSON ABSENTEE","0","CORY BOOKER","SC",45,57,48,"HAMPTON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"731","South Carolina","HORRY","INPERSON ABSENTEE","1","CORY BOOKER","SC",45,57,48,"HORRY",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"732","South Carolina","JASPER","INPERSON ABSENTEE","4","CORY BOOKER","SC",45,57,48,"JASPER",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"733","South Carolina","KERSHAW","INPERSON ABSENTEE","3","CORY BOOKER","SC",45,57,48,"KERSHAW",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"734","South Carolina","LANCASTER","INPERSON ABSENTEE","2","CORY BOOKER","SC",45,57,48,"LANCASTER",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"735","South Carolina","LAURENS","INPERSON ABSENTEE","1","CORY BOOKER","SC",45,57,48,"LAURENS",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"736","South Carolina","LEE","INPERSON ABSENTEE","1","CORY BOOKER","SC",45,57,48,"LEE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"737","South Carolina","LEXINGTON","INPERSON ABSENTEE","1","CORY BOOKER","SC",45,57,48,"LEXINGTON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"738","South Carolina","MARION","INPERSON ABSENTEE","2","CORY BOOKER","SC",45,57,48,"MARION",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"739","South Carolina","MARLBORO","INPERSON ABSENTEE","2","CORY BOOKER","SC",45,57,48,"MARLBORO",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"740","South Carolina","MCCORMICK","INPERSON ABSENTEE","2","CORY BOOKER","SC",45,57,48,"MCCORMICK",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"741","South Carolina","NEWBERRY","INPERSON ABSENTEE","0","CORY BOOKER","SC",45,57,48,"NEWBERRY",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"742","South Carolina","OCONEE","INPERSON ABSENTEE","0","CORY BOOKER","SC",45,57,48,"OCONEE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"743","South Carolina","ORANGEBURG","INPERSON ABSENTEE","3","CORY BOOKER","SC",45,57,48,"ORANGEBURG",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"744","South Carolina","PICKENS","INPERSON ABSENTEE","0","CORY BOOKER","SC",45,57,48,"PICKENS",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"745","South Carolina","RICHLAND","INPERSON ABSENTEE","10","CORY BOOKER","SC",45,57,48,"RICHLAND",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"746","South Carolina","SALUDA","INPERSON ABSENTEE","0","CORY BOOKER","SC",45,57,48,"SALUDA",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"747","South Carolina","SPARTANBURG","INPERSON ABSENTEE","5","CORY BOOKER","SC",45,57,48,"SPARTANBURG",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"748","South Carolina","SUMTER","INPERSON ABSENTEE","5","CORY BOOKER","SC",45,57,48,"SUMTER",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"749","South Carolina","UNION","INPERSON ABSENTEE","0","CORY BOOKER","SC",45,57,48,"UNION",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"750","South Carolina","WILLIAMSBURG","INPERSON ABSENTEE","0","CORY BOOKER","SC",45,57,48,"WILLIAMSBURG",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"751","South Carolina","YORK","INPERSON ABSENTEE","2","CORY BOOKER","SC",45,57,48,"YORK",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"752","South Carolina","TOTAL:","INPERSON ABSENTEE","93","CORY BOOKER","SC",45,57,48,"TOTAL:",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"753","South Carolina","ABBEVILLE","ABSENTEE BY MAIL","0","CORY BOOKER","SC",45,57,48,"ABBEVILLE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"754","South Carolina","AIKEN","ABSENTEE BY MAIL","0","CORY BOOKER","SC",45,57,48,"AIKEN",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"755","South Carolina","ALLENDALE","ABSENTEE BY MAIL","2","CORY BOOKER","SC",45,57,48,"ALLENDALE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"756","South Carolina","ANDERSON","ABSENTEE BY MAIL","4","CORY BOOKER","SC",45,57,48,"ANDERSON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"757","South Carolina","BAMBERG","ABSENTEE BY MAIL","0","CORY BOOKER","SC",45,57,48,"BAMBERG",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"758","South Carolina","BARNWELL","ABSENTEE BY MAIL","0","CORY BOOKER","SC",45,57,48,"BARNWELL",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"759","South Carolina","BEAUFORT","ABSENTEE BY MAIL","0","CORY BOOKER","SC",45,57,48,"BEAUFORT",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"760","South Carolina","BERKELEY","ABSENTEE BY MAIL","2","CORY BOOKER","SC",45,57,48,"BERKELEY",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"761","South Carolina","CALHOUN","ABSENTEE BY MAIL","0","CORY BOOKER","SC",45,57,48,"CALHOUN",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"762","South Carolina","CHARLESTON","ABSENTEE BY MAIL","4","CORY BOOKER","SC",45,57,48,"CHARLESTON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"763","South Carolina","CHEROKEE","ABSENTEE BY MAIL","0","CORY BOOKER","SC",45,57,48,"CHEROKEE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"764","South Carolina","CHESTER","ABSENTEE BY MAIL","0","CORY BOOKER","SC",45,57,48,"CHESTER",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"765","South Carolina","CHESTERFIELD","ABSENTEE BY MAIL","0","CORY BOOKER","SC",45,57,48,"CHESTERFIELD",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"766","South Carolina","CLARENDON","ABSENTEE BY MAIL","0","CORY BOOKER","SC",45,57,48,"CLARENDON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"767","South Carolina","COLLETON","ABSENTEE BY MAIL","1","CORY BOOKER","SC",45,57,48,"COLLETON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"768","South Carolina","DARLINGTON","ABSENTEE BY MAIL","0","CORY BOOKER","SC",45,57,48,"DARLINGTON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"769","South Carolina","DILLON","ABSENTEE BY MAIL","1","CORY BOOKER","SC",45,57,48,"DILLON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"770","South Carolina","DORCHESTER","ABSENTEE BY MAIL","1","CORY BOOKER","SC",45,57,48,"DORCHESTER",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"771","South Carolina","EDGEFIELD","ABSENTEE BY MAIL","0","CORY BOOKER","SC",45,57,48,"EDGEFIELD",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"772","South Carolina","FAIRFIELD","ABSENTEE BY MAIL","0","CORY BOOKER","SC",45,57,48,"FAIRFIELD",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"773","South Carolina","FLORENCE","ABSENTEE BY MAIL","1","CORY BOOKER","SC",45,57,48,"FLORENCE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"774","South Carolina","GEORGETOWN","ABSENTEE BY MAIL","0","CORY BOOKER","SC",45,57,48,"GEORGETOWN",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"775","South Carolina","GREENVILLE","ABSENTEE BY MAIL","0","CORY BOOKER","SC",45,57,48,"GREENVILLE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"776","South Carolina","GREENWOOD","ABSENTEE BY MAIL","0","CORY BOOKER","SC",45,57,48,"GREENWOOD",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"777","South Carolina","HAMPTON","ABSENTEE BY MAIL","0","CORY BOOKER","SC",45,57,48,"HAMPTON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"778","South Carolina","HORRY","ABSENTEE BY MAIL","3","CORY BOOKER","SC",45,57,48,"HORRY",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"779","South Carolina","JASPER","ABSENTEE BY MAIL","0","CORY BOOKER","SC",45,57,48,"JASPER",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"780","South Carolina","KERSHAW","ABSENTEE BY MAIL","0","CORY BOOKER","SC",45,57,48,"KERSHAW",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"781","South Carolina","LANCASTER","ABSENTEE BY MAIL","0","CORY BOOKER","SC",45,57,48,"LANCASTER",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"782","South Carolina","LAURENS","ABSENTEE BY MAIL","0","CORY BOOKER","SC",45,57,48,"LAURENS",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"783","South Carolina","LEE","ABSENTEE BY MAIL","0","CORY BOOKER","SC",45,57,48,"LEE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"784","South Carolina","LEXINGTON","ABSENTEE BY MAIL","0","CORY BOOKER","SC",45,57,48,"LEXINGTON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"785","South Carolina","MARION","ABSENTEE BY MAIL","0","CORY BOOKER","SC",45,57,48,"MARION",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"786","South Carolina","MARLBORO","ABSENTEE BY MAIL","0","CORY BOOKER","SC",45,57,48,"MARLBORO",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"787","South Carolina","MCCORMICK","ABSENTEE BY MAIL","0","CORY BOOKER","SC",45,57,48,"MCCORMICK",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"788","South Carolina","NEWBERRY","ABSENTEE BY MAIL","0","CORY BOOKER","SC",45,57,48,"NEWBERRY",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"789","South Carolina","OCONEE","ABSENTEE BY MAIL","0","CORY BOOKER","SC",45,57,48,"OCONEE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"790","South Carolina","ORANGEBURG","ABSENTEE BY MAIL","1","CORY BOOKER","SC",45,57,48,"ORANGEBURG",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"791","South Carolina","PICKENS","ABSENTEE BY MAIL","0","CORY BOOKER","SC",45,57,48,"PICKENS",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"792","South Carolina","RICHLAND","ABSENTEE BY MAIL","4","CORY BOOKER","SC",45,57,48,"RICHLAND",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"793","South Carolina","SALUDA","ABSENTEE BY MAIL","0","CORY BOOKER","SC",45,57,48,"SALUDA",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"794","South Carolina","SPARTANBURG","ABSENTEE BY MAIL","0","CORY BOOKER","SC",45,57,48,"SPARTANBURG",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"795","South Carolina","SUMTER","ABSENTEE BY MAIL","2","CORY BOOKER","SC",45,57,48,"SUMTER",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"796","South Carolina","UNION","ABSENTEE BY MAIL","0","CORY BOOKER","SC",45,57,48,"UNION",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"797","South Carolina","WILLIAMSBURG","ABSENTEE BY MAIL","0","CORY BOOKER","SC",45,57,48,"WILLIAMSBURG",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"798","South Carolina","YORK","ABSENTEE BY MAIL","0","CORY BOOKER","SC",45,57,48,"YORK",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"799","South Carolina","TOTAL:","ABSENTEE BY MAIL","26","CORY BOOKER","SC",45,57,48,"TOTAL:",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"800","South Carolina","ABBEVILLE","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"ABBEVILLE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"801","South Carolina","AIKEN","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"AIKEN",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"802","South Carolina","ALLENDALE","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"ALLENDALE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"803","South Carolina","ANDERSON","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"ANDERSON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"804","South Carolina","BAMBERG","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"BAMBERG",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"805","South Carolina","BARNWELL","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"BARNWELL",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"806","South Carolina","BEAUFORT","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"BEAUFORT",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"807","South Carolina","BERKELEY","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"BERKELEY",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"808","South Carolina","CALHOUN","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"CALHOUN",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"809","South Carolina","CHARLESTON","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"CHARLESTON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"810","South Carolina","CHEROKEE","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"CHEROKEE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"811","South Carolina","CHESTER","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"CHESTER",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"812","South Carolina","CHESTERFIELD","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"CHESTERFIELD",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"813","South Carolina","CLARENDON","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"CLARENDON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"814","South Carolina","COLLETON","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"COLLETON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"815","South Carolina","DARLINGTON","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"DARLINGTON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"816","South Carolina","DILLON","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"DILLON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"817","South Carolina","DORCHESTER","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"DORCHESTER",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"818","South Carolina","EDGEFIELD","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"EDGEFIELD",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"819","South Carolina","FAIRFIELD","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"FAIRFIELD",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"820","South Carolina","FLORENCE","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"FLORENCE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"821","South Carolina","GEORGETOWN","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"GEORGETOWN",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"822","South Carolina","GREENVILLE","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"GREENVILLE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"823","South Carolina","GREENWOOD","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"GREENWOOD",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"824","South Carolina","HAMPTON","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"HAMPTON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"825","South Carolina","HORRY","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"HORRY",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"826","South Carolina","JASPER","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"JASPER",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"827","South Carolina","KERSHAW","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"KERSHAW",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"828","South Carolina","LANCASTER","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"LANCASTER",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"829","South Carolina","LAURENS","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"LAURENS",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"830","South Carolina","LEE","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"LEE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"831","South Carolina","LEXINGTON","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"LEXINGTON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"832","South Carolina","MARION","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"MARION",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"833","South Carolina","MARLBORO","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"MARLBORO",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"834","South Carolina","MCCORMICK","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"MCCORMICK",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"835","South Carolina","NEWBERRY","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"NEWBERRY",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"836","South Carolina","OCONEE","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"OCONEE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"837","South Carolina","ORANGEBURG","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"ORANGEBURG",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"838","South Carolina","PICKENS","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"PICKENS",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"839","South Carolina","RICHLAND","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"RICHLAND",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"840","South Carolina","SALUDA","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"SALUDA",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"841","South Carolina","SPARTANBURG","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"SPARTANBURG",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"842","South Carolina","SUMTER","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"SUMTER",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"843","South Carolina","UNION","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"UNION",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"844","South Carolina","WILLIAMSBURG","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"WILLIAMSBURG",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"845","South Carolina","YORK","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"YORK",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"846","South Carolina","TOTAL:","FAILSAFE","0","CORY BOOKER","SC",45,57,48,"TOTAL:",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"847","South Carolina","ABBEVILLE","PROVISIONAL","0","CORY BOOKER","SC",45,57,48,"ABBEVILLE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"848","South Carolina","AIKEN","PROVISIONAL","0","CORY BOOKER","SC",45,57,48,"AIKEN",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"849","South Carolina","ALLENDALE","PROVISIONAL","0","CORY BOOKER","SC",45,57,48,"ALLENDALE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"850","South Carolina","ANDERSON","PROVISIONAL","0","CORY BOOKER","SC",45,57,48,"ANDERSON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"851","South Carolina","BAMBERG","PROVISIONAL","0","CORY BOOKER","SC",45,57,48,"BAMBERG",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"852","South Carolina","BARNWELL","PROVISIONAL","0","CORY BOOKER","SC",45,57,48,"BARNWELL",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"853","South Carolina","BEAUFORT","PROVISIONAL","0","CORY BOOKER","SC",45,57,48,"BEAUFORT",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"854","South Carolina","BERKELEY","PROVISIONAL","0","CORY BOOKER","SC",45,57,48,"BERKELEY",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"855","South Carolina","CALHOUN","PROVISIONAL","0","CORY BOOKER","SC",45,57,48,"CALHOUN",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"856","South Carolina","CHARLESTON","PROVISIONAL","0","CORY BOOKER","SC",45,57,48,"CHARLESTON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
